food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary
romanesco raw,20,0.2,0.038,3.9,1.9,1.9,2.0,0.0,0.025,0.00125,0.0,0.19,0.3076923076923077,1.3,8.0,19.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
eggplant raw,115,0.8,0.2,26.9,16.2,4.5,13.7,0.0,0.028,0.0014,0.0,1.0,1.2307692307692308,8.966666666666665,54.79999999999999,162.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
leeks raw,54,0.3,0.049,12.6,3.5,1.3,1.6,0.0,0.003,0.00015000000000000001,0.0,0.245,0.4615384615384615,4.199999999999999,6.4,35.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lemongrass citronella,5,0.076,0.067,1.2,0.0,0.038,0.0,0.0,0.024,0.0012000000000000001,0.0,0.335,0.11692307692307692,0.4,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pumpkin cooked,49,0.2,0.019,12.0,5.1,1.8,2.7,0.0,0.006,0.00030000000000000003,0.0,0.095,0.3076923076923077,4.0,10.8,51.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
celery cooked,7,0.098,0.064,1.5,0.9,0.3,0.6,0.0,0.093,0.00465,0.0,0.32,0.15076923076923077,0.5,2.4,9.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
serrano pepper,2,0.075,0.072,0.4,0.2,0.1,0.2,0.0,0.067,0.00335,0.0,0.36,0.11538461538461538,0.13333333333333336,0.8,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
nopales raw,14,0.063,0.018,2.9,1.0,1.1,1.9,0.0,0.076,0.0038000000000000004,0.0,0.09,0.09692307692307692,0.9666666666666667,7.6,10.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet potato leaves cooked,22,0.2,0.099,4.7,3.5,1.4,1.2,0.0,0.2,0.01,0.0,0.49500000000000005,0.3076923076923077,1.5666666666666667,4.8,35.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
eggplant cooked,33,0.2,0.049,8.1,3.2,0.8,2.5,0.0,0.2,0.01,0.0,0.245,0.3076923076923077,2.7,10.0,32.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
asparagus cooked,3,0.074,0.004,0.6,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.02,0.11384615384615385,0.2,1.2,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rutabaga cooked,72,0.4,0.007,16.4,9.5,2.2,4.3,0.0,0.049,0.0024500000000000004,0.0,0.034999999999999996,0.6153846153846154,5.466666666666666,17.2,95.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
parsnips raw,128,0.5,0.1,30.6,8.2,2.0,8.3,0.0,0.068,0.0034,0.0,0.5,0.7692307692307693,10.200000000000001,33.2,82.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sour pickles,17,0.3,0.079,3.5,1.6,0.5,1.9,0.0,1.9,0.095,0.0,0.395,0.4615384615384615,1.1666666666666667,7.6,16.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turnip greens cooked,29,0.3,0.091,6.3,0.8,1.6,5.0,0.0,0.4,0.02,0.0,0.455,0.4615384615384615,2.0999999999999996,20.0,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
jerusalem artichokes,110,0.047,0.0,26.2,14.4,3.0,2.4,0.0,0.011,0.00055,0.0,0.0,0.07230769230769231,8.733333333333333,9.6,144.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
collard raw,12,0.2,0.026,2.0,0.2,1.1,1.4,0.0,0.014,0.0007,0.0,0.13,0.3076923076923077,0.6666666666666667,5.6,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chrysanthemum cooked,20,0.036,0.0,4.3,2.0,1.6,2.3,0.0,0.042,0.0021000000000000003,0.0,0.0,0.05538461538461538,1.4333333333333333,9.2,20.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oriental radish dried,314,0.8,0.3,73.5,43.3,9.2,27.7,0.0,0.3,0.015,0.0,1.5,1.2307692307692308,24.5,110.79999999999998,433.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
tomatillos,42,1.3,0.2,7.7,5.2,1.3,2.5,0.0,0.019,0.0009500000000000001,0.0,1.0,2.0,2.566666666666667,10.0,52.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
taro shoots raw,9,0.069,0.016,2.0,0.0,0.8,0.0,0.0,0.056,0.0028,0.0,0.08,0.10615384615384617,0.6666666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
acorn squash raw,172,0.4,0.091,44.9,0.0,3.4,6.5,0.0,0.017,0.00085,0.0,0.455,0.6153846153846154,14.966666666666667,26.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
leeks dried,10,0.026,0.08,2.4,0.0,0.5,0.3,0.0,0.077,0.00385,0.0,0.4,0.039999999999999994,0.8,1.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cabbage raw,70,0.3,0.054,16.2,9.0,3.6,7.0,0.0,0.006,0.00030000000000000003,0.0,0.27,0.4615384615384615,5.4,28.000000000000004,90.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet red peppers cooked,19,0.1,0.012,4.5,3.2,0.7,0.9,0.0,0.2,0.01,0.0,0.060000000000000005,0.15384615384615385,1.5,3.6000000000000005,32.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet red peppers raw,46,0.4,0.088,9.0,6.3,1.5,3.1,0.0,0.092,0.0046,0.0,0.43999999999999995,0.6153846153846154,3.0,12.4,63.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cucumber peeled,16,0.2,0.1,2.9,1.8,0.8,0.9,0.0,0.098,0.004900000000000001,0.0,0.5,0.3076923076923077,0.9666666666666667,3.6000000000000005,18.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
purslane raw,9,0.2,0.0,1.5,0.0,0.9,0.0,0.0,0.066,0.0033000000000000004,0.0,0.0,0.3076923076923077,0.5,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
peas onions cooked,81,0.4,0.055,15.5,6.8,4.6,4.0,0.0,0.5,0.025,0.0,0.27499999999999997,0.6153846153846154,5.166666666666667,16.0,68.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tomato cooked,22,0.1,0.086,4.9,3.1,1.2,0.9,0.0,0.029,0.00145,0.0,0.43,0.15384615384615385,1.6333333333333335,3.6000000000000005,31.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
taro shoots cooked,20,0.1,0.068,4.5,0.0,1.0,0.0,0.0,0.3,0.015,0.0,0.34,0.15384615384615385,1.5,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
scots kale raw,28,0.4,0.072,5.6,0.0,1.9,1.1,0.0,0.059,0.00295,0.0,0.36,0.6153846153846154,1.8666666666666665,4.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
artichoke raw,60,0.2,0.056,13.5,1.3,4.2,6.9,0.0,0.1,0.005,0.0,0.27999999999999997,0.3076923076923077,4.5,27.6,13.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
navy bean sprouts raw,70,0.7,0.05,13.6,0.0,6.4,0.0,0.0,0.063,0.00315,0.0,0.25,1.0769230769230769,4.533333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet pickles,146,0.7,0.1,33.8,29.2,0.9,1.6,0.0,0.7,0.034999999999999996,0.0,0.5,1.0769230769230769,11.266666666666666,6.4,292.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
oriental radish cooked,25,0.4,0.1,5.0,2.7,1.0,2.4,0.0,0.4,0.02,0.0,0.5,0.6153846153846154,1.6666666666666667,9.6,27.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet potato leaves raw,15,0.2,0.088,3.1,0.0,0.9,1.9,0.0,0.073,0.00365,0.0,0.43999999999999995,0.3076923076923077,1.0333333333333332,7.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
irishmoss,2,0.049,0.06,0.6,0.098,0.037,0.082,0.0,0.084,0.004200000000000001,0.0,0.3,0.07538461538461538,0.2,0.328,0.98,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
drumstick leaves cooked,25,0.4,0.0,4.7,0.4,2.2,0.8,0.0,0.1,0.005,0.0,0.0,0.6153846153846154,1.5666666666666667,3.2,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
winter squash raw,39,0.2,0.019,10.0,2.6,1.1,1.7,0.0,0.027,0.0013499999999999999,0.0,0.095,0.3076923076923077,3.3333333333333335,6.800000000000001,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pumpkin raw,30,0.1,0.065,7.5,3.2,1.2,0.6,0.0,0.062,0.0031000000000000003,0.0,0.325,0.15384615384615385,2.5,2.4,32.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chicory greens,7,0.096,0.078,1.4,0.2,0.5,1.2,0.0,0.017,0.00085,0.0,0.38999999999999996,0.1476923076923077,0.4666666666666666,4.8,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
spinach cooked,41,0.5,0.042,6.8,0.8,5.3,4.3,0.0,0.1,0.005,0.0,0.21000000000000002,0.7692307692307693,2.2666666666666666,17.2,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
radish pickled,42,0.5,0.1,7.8,3.0,1.7,3.3,0.0,1.2,0.06,0.0,0.5,0.7692307692307693,2.6,13.200000000000001,30.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet onion,106,0.3,0.0,25.0,16.6,2.6,3.0,0.0,0.063,0.00315,0.0,0.0,0.4615384615384615,8.333333333333332,12.0,166.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
salsify cooked,92,0.2,0.0,20.7,3.9,3.7,4.2,0.0,0.028,0.0014,0.0,0.0,0.3076923076923077,6.8999999999999995,16.8,39.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
radish seeds sprouted,16,1.0,0.3,1.4,0.0,1.4,0.0,0.0,0.067,0.00335,0.0,1.5,1.5384615384615385,0.4666666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turnips raw,51,0.2,0.074,11.8,7.0,1.6,3.3,0.0,0.1,0.005,0.0,0.37,0.3076923076923077,3.933333333333334,13.200000000000001,70.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
burdock root raw,85,0.2,0.069,20.5,3.4,1.8,3.9,0.0,0.008,0.00039999999999999996,0.0,0.34500000000000003,0.3076923076923077,6.833333333333333,15.6,34.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
red cabbage cooked,49,0.2,0.058,11.8,5.6,2.6,4.4,0.0,0.047,0.0023499999999999997,0.0,0.29000000000000004,0.3076923076923077,3.933333333333334,17.6,55.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
jute raw,10,0.046,0.0,1.6,0.0,1.3,0.0,0.0,0.042,0.0021000000000000003,0.0,0.0,0.07076923076923078,0.5333333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
hot chile pepper dried,2,0.054,0.001,0.3,0.2,0.054,0.1,0.0,0.041,0.00205,0.0,0.005,0.08307692307692308,0.1,0.4,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
salsify raw,109,0.3,0.0,24.7,0.0,4.4,4.4,0.0,0.093,0.00465,0.0,0.0,0.4615384615384615,8.233333333333333,17.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
crookneck squash raw,24,0.3,0.1,4.9,4.5,1.3,1.3,0.0,0.047,0.0023499999999999997,0.0,0.5,0.4615384615384615,1.6333333333333335,5.2,45.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
indian squash cooked,38,0.4,0.0,7.6,4.7,0.7,3.5,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,2.533333333333333,14.000000000000002,47.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
poi,269,0.3,0.063,65.4,0.9,0.9,1.0,0.0,0.091,0.00455,0.0,0.315,0.4615384615384615,21.800000000000004,4.0,9.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sesbania flower cooked,22,0.007,0.0,5.3,0.0,1.2,0.0,0.0,0.3,0.015,0.0,0.0,0.010769230769230769,1.7666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
acorn squash cooked,115,0.3,0.023,29.9,0.0,2.3,9.0,0.0,0.5,0.025,0.0,0.11499999999999999,0.4615384615384615,9.966666666666667,36.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cauliflower cooked,29,0.6,0.055,5.1,2.6,2.3,2.9,0.0,0.094,0.004699999999999999,0.0,0.27499999999999997,0.923076923076923,1.6999999999999997,11.6,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
crookneck squash cooked,34,0.7,0.1,6.8,4.5,1.9,2.0,0.0,0.4,0.02,0.0,0.5,1.0769230769230769,2.2666666666666666,8.0,45.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
laver seaweed,1,0.012,0.066,0.1,0.071,0.2,0.09,0.0,0.075,0.00375,0.0,0.33,0.018461538461538463,0.03333333333333334,0.36,0.71,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mountain yam cooked,119,0.1,0.014,29.0,0.0,2.5,0.0,0.0,0.4,0.02,0.0,0.06999999999999999,0.15384615384615385,9.666666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pumpkin flowers raw,5,0.084,0.049,1.1,0.0,0.3,0.0,0.0,0.066,0.0033000000000000004,0.0,0.245,0.12923076923076923,0.3666666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mustard greens raw,15,0.2,0.072,2.6,0.7,1.6,1.8,0.0,0.004,0.00019999999999999998,0.0,0.36,0.3076923076923077,0.8666666666666666,7.200000000000001,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
arrowhead,12,0.084,0.0,2.4,0.0,0.6,0.0,0.0,0.082,0.0041,0.0,0.0,0.12923076923076923,0.8,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
japanese cabbage,45,0.2,0.092,8.5,2.0,2.4,4.7,0.0,0.4,0.02,0.0,0.45999999999999996,0.3076923076923077,2.833333333333333,18.8,20.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mung bean sprouts cooked,24,0.1,0.05,4.5,3.5,2.5,1.0,0.0,0.3,0.015,0.0,0.25,0.15384615384615385,1.5,4.0,35.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
scallop squash cooked,29,0.3,0.034,5.9,2.7,1.9,3.4,0.0,0.4,0.02,0.0,0.17,0.4615384615384615,1.966666666666667,13.600000000000001,27.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pumpkin leaves cooked,15,0.2,0.092,2.4,0.5,1.9,1.9,0.0,0.2,0.01,0.0,0.45999999999999996,0.3076923076923077,0.8,7.6,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
hungarian pepper,8,0.1,0.082,1.8,1.0,0.2,0.3,0.0,0.028,0.0014,0.0,0.41000000000000003,0.15384615384615385,0.6,1.2,10.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet potato baked,103,0.2,0.013,23.6,7.4,2.3,3.8,0.0,0.07,0.0035000000000000005,0.0,0.065,0.3076923076923077,7.866666666666668,15.2,74.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chinese cabbage pe tsai raw,12,0.2,0.033,2.5,1.1,0.9,0.9,0.0,0.049,0.0024500000000000004,0.0,0.165,0.3076923076923077,0.8333333333333334,3.6000000000000005,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
taro raw,116,0.2,0.099,27.5,0.4,1.6,4.3,0.0,0.054,0.0026999999999999997,0.0,0.49500000000000005,0.3076923076923077,9.166666666666666,17.2,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
yam bean jicama,49,0.1,0.061,11.5,2.3,0.9,6.4,0.0,0.047,0.0023499999999999997,0.0,0.305,0.15384615384615385,3.833333333333333,25.6,23.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
olives,10,0.9,0.2,0.5,0.0,0.09,0.1,0.0,0.001,4.9999999999999996e-05,0.0,1.0,1.3846153846153846,0.16666666666666669,0.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mustard greens cooked,36,0.7,0.053,6.3,2.0,3.6,2.8,0.0,0.4,0.02,0.0,0.265,1.0769230769230769,2.0999999999999996,11.2,20.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pumpkin flowers cooked,20,0.1,0.057,4.4,3.2,1.5,1.2,0.0,0.082,0.0041,0.0,0.28500000000000003,0.15384615384615385,1.4666666666666668,4.8,32.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tree fern cooked,57,0.096,0.0,15.3,0.0,0.4,5.3,0.0,0.3,0.015,0.0,0.0,0.1476923076923077,5.1000000000000005,21.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
yellow corn raw,606,7.9,1.1,123.3,1.1,15.6,12.1,0.0,0.06,0.0029999999999999996,0.0,5.500000000000001,12.153846153846153,41.099999999999994,48.4,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
endive,9,0.1,0.022,1.7,0.1,0.6,1.6,0.0,0.08,0.004,0.0,0.10999999999999999,0.15384615384615385,0.5666666666666667,6.4,1.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
wakame,36,0.5,0.1,7.3,0.5,2.4,0.4,0.0,0.7,0.034999999999999996,0.0,0.5,0.7692307692307693,2.433333333333333,1.6,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tahitian taro raw,55,1.2,0.2,8.6,0.0,3.5,0.0,0.0,0.003,0.00015000000000000001,0.0,1.0,1.846153846153846,2.8666666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
broccoli raw,31,0.3,0.053,6.0,1.5,2.6,2.4,0.0,0.049,0.0024500000000000004,0.0,0.265,0.4615384615384615,2.0,9.6,15.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet green peppers raw,30,0.3,0.053,6.9,3.6,1.3,2.5,0.0,0.023,0.00115,0.0,0.265,0.4615384615384615,2.3,10.0,36.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chinese cabbage pak choi cooked,20,0.3,0.014,3.0,1.4,2.7,1.7,0.0,0.5,0.025,0.0,0.06999999999999999,0.4615384615384615,1.0,6.800000000000001,13.999999999999998,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
agar,1,0.058,0.087,0.3,0.005,0.053,0.027,0.0,0.049,0.0024500000000000004,0.0,0.43499999999999994,0.08923076923076924,0.1,0.108,0.05,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
watercress,4,0.006,0.071,0.4,0.099,0.8,0.2,0.0,0.038,0.0019000000000000002,0.0,0.355,0.009230769230769232,0.13333333333333336,0.8,0.9900000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beet greens cooked,39,0.3,0.025,7.9,0.9,3.7,4.2,0.0,0.3,0.015,0.0,0.125,0.4615384615384615,2.6333333333333333,16.8,9.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
winter squash cooked,76,0.7,0.1,18.1,6.8,1.8,5.7,0.0,0.068,0.0034,0.0,0.5,1.0769230769230769,6.033333333333333,22.8,68.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
new zealand spinach raw,8,0.1,0.077,1.4,0.2,0.8,0.8,0.0,0.017,0.00085,0.0,0.385,0.15384615384615385,0.4666666666666666,3.2,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
okra,4,0.082,0.001,0.9,0.2,0.2,0.4,0.0,0.098,0.004900000000000001,0.0,0.005,0.12615384615384614,0.3,1.6,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
yautia tannier,132,0.5,0.1,31.9,0.0,2.0,2.0,0.0,0.031,0.0015500000000000002,0.0,0.5,0.7692307692307693,10.633333333333333,8.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mustard spinach cooked,29,0.4,0.0,5.0,0.0,3.1,3.6,0.0,0.5,0.025,0.0,0.0,0.6153846153846154,1.6666666666666667,14.400000000000002,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rhubarb cooked,278,0.1,0.08,74.9,68.9,0.9,4.8,0.0,0.007,0.00035,0.0,0.4,0.15384615384615385,24.96666666666667,19.2,689.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
beets raw,58,0.2,0.028,13.0,9.2,2.2,3.8,0.0,0.1,0.005,0.0,0.13999999999999999,0.3076923076923077,4.333333333333334,15.2,92.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
drumstick pods raw,37,0.2,0.025,8.5,0.0,2.1,3.2,0.0,0.077,0.00385,0.0,0.125,0.3076923076923077,2.833333333333333,12.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
baby zucchini,2,0.089,0.02,0.3,0.0,0.3,0.1,0.0,0.041,0.00205,0.0,0.1,0.1369230769230769,0.1,0.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
onion raw,16,0.048,0.077,3.7,1.7,0.4,0.7,0.0,0.065,0.0032500000000000003,0.0,0.385,0.07384615384615385,1.2333333333333334,2.8,17.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
romanesco cooked,39,0.4,0.028,7.7,0.0,3.7,4.0,0.0,0.3,0.015,0.0,0.13999999999999999,0.6153846153846154,2.566666666666667,16.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
butternut squash raw,90,0.2,0.044,23.4,4.4,2.0,4.0,0.0,0.067,0.00335,0.0,0.21999999999999997,0.3076923076923077,7.8,16.0,44.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
amaranth leaves,6,0.075,0.072,1.1,0.0,0.7,0.0,0.0,0.071,0.0035499999999999993,0.0,0.36,0.11538461538461538,0.3666666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turnip greens raw,18,0.2,0.009,3.9,0.4,0.8,1.8,0.0,0.012,0.0006000000000000001,0.0,0.045,0.3076923076923077,1.3,7.200000000000001,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
spaghetti squash raw,31,0.6,0.1,7.0,2.8,0.6,1.5,0.0,0.081,0.00405,0.0,0.5,0.923076923076923,2.3333333333333335,6.0,27.999999999999996,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
seaweed dry,52,0.3,0.006,9.2,0.0,3.1,7.3,6.6,0.9,0.045,2.1999999999999997,0.030000000000000002,0.4615384615384615,3.0666666666666664,29.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
yam cooked,158,0.2,0.061,37.4,0.7,2.0,5.3,0.0,0.017,0.00085,0.0,0.305,0.3076923076923077,12.466666666666667,21.2,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
corn dried,119,3.0,0.6,18.8,6.0,4.1,5.8,0.0,0.029,0.00145,0.0,3.0,4.615384615384616,6.266666666666667,23.2,60.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cucumber,23,0.2,0.068,5.4,2.5,1.0,0.8,0.0,0.061,0.0030499999999999998,0.0,0.34,0.3076923076923077,1.8000000000000003,3.2,25.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
arrowroot,78,0.2,0.094,16.1,0.0,5.1,1.6,0.0,0.052,0.0026,0.0,0.47000000000000003,0.3076923076923077,5.366666666666667,6.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cardoon raw,30,0.2,0.072,7.2,0.0,1.2,2.8,0.0,0.3,0.015,0.0,0.36,0.3076923076923077,2.4,11.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
bamboo shoots cooked,14,0.3,0.007,2.3,0.0,1.8,1.2,0.0,0.04,0.002,0.0,0.034999999999999996,0.4615384615384615,0.7666666666666666,4.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
